FID,id,tyyppi,nimi,teksti,kiinnitys,kuvaus_pvm,katselusuunta,x,y,z,datanomistaja,paivitetty_tietopalveluun,geom
liikennemerkkipilotti_liikennemerkit.5017,5017,Unclassified,Luokittelematon,,Wall,24.10.2015,147,25494690.434,6672606.455,4.824,Helsinki/MAKA,2018-11-20,POINT (6672606.455 25494690.434)
liikennemerkkipilotti_liikennemerkit.5018,5018,Unclassified,Luokittelematon,,Wall,24.10.2015,149,25494690.409,6672606.444,4.468,Helsinki/MAKA,2018-11-20,POINT (6672606.444 25494690.409)
liikennemerkkipilotti_liikennemerkit.5019,5019,372,Pysäköinti kielletty,,Pole,24.10.2015,283,25494707.734,6672626.139,6.106,Helsinki/MAKA,2018-11-20,POINT (6672626.139 25494707.734)
liikennemerkkipilotti_liikennemerkit.5020,5020,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",Silta ajoittain jainen Bron tidvis istackt,Lightpole,27.10.2015,265,25494562.992,6672694.358,8.05,Helsinki/MAKA,2018-11-20,POINT (6672694.358 25494562.992)
liikennemerkkipilotti_liikennemerkit.5021,5021,144,N/A,,Lightpole,27.10.2015,264,25494563.002,6672694.348,8.626,Helsinki/MAKA,2018-11-20,POINT (6672694.348 25494563.002)
liikennemerkkipilotti_liikennemerkit.5022,5022,871,Tekstillinen lisäkilpi,unreadable,Other,06.10.2015,236,25495791.213,6674202.069,14.644,Helsinki/MAKA,2018-11-20,POINT (6674202.069 25495791.213)
liikennemerkkipilotti_liikennemerkit.5023,5023,183,N/A,,Lightpole,27.10.2015,264,25494563.003,6672694.375,9.381,Helsinki/MAKA,2018-11-20,POINT (6672694.375 25494563.003)
liikennemerkkipilotti_liikennemerkit.5024,5024,Unclassified,Luokittelematon,,Other,27.10.2015,72,25494365.154,6672652.553,15.216,Helsinki/MAKA,2018-11-20,POINT (6672652.553 25494365.154)
liikennemerkkipilotti_liikennemerkit.5025,5025,Unclassified,Luokittelematon,,Other,27.10.2015,81,25494364.48,6672654.737,15.06,Helsinki/MAKA,2018-11-20,POINT (6672654.737 25494364.48)
liikennemerkkipilotti_liikennemerkit.5026,5026,Unclassified,Luokittelematon,,Pole,27.10.2015,274,25494416.633,6672689.469,10.419,Helsinki/MAKA,2018-11-20,POINT (6672689.469 25494416.633)
liikennemerkkipilotti_liikennemerkit.5027,5027,855a,Maksullinen pysäköinti,9-21,Pole,06.10.2015,148,25495783.491,6674222.912,15.144,Helsinki/MAKA,2018-11-20,POINT (6674222.912 25495783.491)
liikennemerkkipilotti_liikennemerkit.5028,5028,371,Pysäyttäminen kielletty,,Other,06.10.2015,52,25495790.879,6674241.734,13.986,Helsinki/MAKA,2018-11-20,POINT (6674241.734 25495790.879)
liikennemerkkipilotti_liikennemerkit.5029,5029,372,Pysäköinti kielletty,,Wall,06.10.2015,244,25495770.063,6674240.744,14.281,Helsinki/MAKA,2018-11-20,POINT (6674240.744 25495770.063)
liikennemerkkipilotti_liikennemerkit.5030,5030,824,N/A,,Wall,06.10.2015,244,25495770.042,6674240.685,13.776,Helsinki/MAKA,2018-11-20,POINT (6674240.685 25495770.042)
liikennemerkkipilotti_liikennemerkit.5031,5031,373,Pysäköintikieltoalue,,Pole,06.10.2015,235,25495768.724,6674243.151,15.496,Helsinki/MAKA,2018-11-20,POINT (6674243.151 25495768.724)
liikennemerkkipilotti_liikennemerkit.5032,5032,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,06.10.2015,235,25495768.749,6674243.15,14.994,Helsinki/MAKA,2018-11-20,POINT (6674243.15 25495768.749)
liikennemerkkipilotti_liikennemerkit.5033,5033,Unclassified,Luokittelematon,,Pole,06.10.2015,233,25495768.734,6674243.146,14.641,Helsinki/MAKA,2018-11-20,POINT (6674243.146 25495768.734)
liikennemerkkipilotti_liikennemerkit.5034,5034,677,Pysäköinti,,Pole,06.10.2015,333,25495774.701,6674268.919,14.872,Helsinki/MAKA,2018-11-20,POINT (6674268.919 25495774.701)
liikennemerkkipilotti_liikennemerkit.5035,5035,Unclassified,Luokittelematon,,Pole,27.10.2015,274,25494416.539,6672688.61,11.47,Helsinki/MAKA,2018-11-20,POINT (6672688.61 25494416.539)
liikennemerkkipilotti_liikennemerkit.5036,5036,836,N/A,,Pole,06.10.2015,339,25495774.684,6674268.92,14.475,Helsinki/MAKA,2018-11-20,POINT (6674268.92 25495774.684)
liikennemerkkipilotti_liikennemerkit.5037,5037,Unclassified,Luokittelematon,,Pole,06.10.2015,333,25495774.697,6674268.962,14.275,Helsinki/MAKA,2018-11-20,POINT (6674268.962 25495774.697)
liikennemerkkipilotti_liikennemerkit.5038,5038,372,Pysäköinti kielletty,,Pole,06.10.2015,342,25495771.87,6674273.869,14.923,Helsinki/MAKA,2018-11-20,POINT (6674273.869 25495771.87)
liikennemerkkipilotti_liikennemerkit.5039,5039,Unclassified,Luokittelematon,,Pole,06.10.2015,343,25495771.872,6674273.92,14.449,Helsinki/MAKA,2018-11-20,POINT (6674273.92 25495771.872)
liikennemerkkipilotti_liikennemerkit.5040,5040,372,Pysäköinti kielletty,,Wall,06.10.2015,150,25495765.365,6674249.7,17.083,Helsinki/MAKA,2018-11-20,POINT (6674249.7 25495765.365)
liikennemerkkipilotti_liikennemerkit.5041,5041,827,N/A,,Wall,06.10.2015,150,25495765.406,6674249.77,16.616,Helsinki/MAKA,2018-11-20,POINT (6674249.77 25495765.406)
liikennemerkkipilotti_liikennemerkit.5042,5042,Unclassified,Luokittelematon,,Wall,06.10.2015,147,25495765.4,6674249.723,16.34,Helsinki/MAKA,2018-11-20,POINT (6674249.723 25495765.4)
liikennemerkkipilotti_liikennemerkit.5043,5043,372,Pysäköinti kielletty,,Wall,06.10.2015,166,25495753.862,6674268.51,15.644,Helsinki/MAKA,2018-11-20,POINT (6674268.51 25495753.862)
liikennemerkkipilotti_liikennemerkit.5044,5044,855a,Maksullinen pysäköinti,9-21,Wall,06.10.2015,163,25495753.857,6674268.512,15.188,Helsinki/MAKA,2018-11-20,POINT (6674268.512 25495753.857)
liikennemerkkipilotti_liikennemerkit.5045,5045,371,Pysäyttäminen kielletty,,Other,06.10.2015,240,25495749.346,6674274.837,13.166,Helsinki/MAKA,2018-11-20,POINT (6674274.837 25495749.346)
liikennemerkkipilotti_liikennemerkit.5046,5046,Unclassified,Luokittelematon,,Pole,27.10.2015,109,25494827.44,6672648.828,8.258,Helsinki/MAKA,2018-11-20,POINT (6672648.828 25494827.44)
liikennemerkkipilotti_liikennemerkit.5047,5047,Unclassified,Luokittelematon,,Other,27.10.2015,100,25494746.091,6672672.681,11.942,Helsinki/MAKA,2018-11-20,POINT (6672672.681 25494746.091)
liikennemerkkipilotti_liikennemerkit.5048,5048,Unclassified,Luokittelematon,,Other,27.10.2015,100,25494745.356,6672668.372,12.335,Helsinki/MAKA,2018-11-20,POINT (6672668.372 25494745.356)
liikennemerkkipilotti_liikennemerkit.5049,5049,Unclassified,Luokittelematon,,Other,27.10.2015,100,25494744.463,6672663.949,12.275,Helsinki/MAKA,2018-11-20,POINT (6672663.949 25494744.463)
liikennemerkkipilotti_liikennemerkit.5050,5050,Unclassified,Luokittelematon,,Other,27.10.2015,92,25494746.754,6672676.369,12.875,Helsinki/MAKA,2018-11-20,POINT (6672676.369 25494746.754)
liikennemerkkipilotti_liikennemerkit.5051,5051,Unclassified,Luokittelematon,,Other,27.10.2015,91,25494747.381,6672679.683,12.748,Helsinki/MAKA,2018-11-20,POINT (6672679.683 25494747.381)
liikennemerkkipilotti_liikennemerkit.5052,5052,372,Pysäköinti kielletty,,Pole,06.10.2015,324,25495763.832,6674285.26,14.938,Helsinki/MAKA,2018-11-20,POINT (6674285.26 25495763.832)
liikennemerkkipilotti_liikennemerkit.5053,5053,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,23.10.2015,227,25492159.708,6671347.662,8.324,Helsinki/MAKA,2018-11-20,POINT (6671347.662 25492159.708)
liikennemerkkipilotti_liikennemerkit.5054,5054,531,Paikallisliikenteen linja-auton pysäkki,,Lightpole,21.10.2015,177,25496929.34,6673187.702,5.501,Helsinki/MAKA,2018-11-20,POINT (6673187.702 25496929.34)
liikennemerkkipilotti_liikennemerkit.5055,5055,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Lightpole,21.10.2015,177,25496929.343,6673187.731,5.247,Helsinki/MAKA,2018-11-20,POINT (6673187.731 25496929.343)
liikennemerkkipilotti_liikennemerkit.5056,5056,Unclassified,Luokittelematon,,Lightpole,21.10.2015,177,25496929.332,6673187.712,4.959,Helsinki/MAKA,2018-11-20,POINT (6673187.712 25496929.332)
liikennemerkkipilotti_liikennemerkit.5057,5057,511,Suojatie,,Pole,21.10.2015,177,25496934.245,6673179.244,4.819,Helsinki/MAKA,2018-11-20,POINT (6673179.244 25496934.245)
liikennemerkkipilotti_liikennemerkit.5058,5058,511,Suojatie,,Pole,21.10.2015,358,25496942.667,6673179.581,5.015,Helsinki/MAKA,2018-11-20,POINT (6673179.581 25496942.667)
liikennemerkkipilotti_liikennemerkit.5059,5059,822,N/A,"2,5 m",Wall,20.10.2015,54,25495750.719,6674311.174,13.162,Helsinki/MAKA,2018-11-20,POINT (6674311.174 25495750.719)
liikennemerkkipilotti_liikennemerkit.5060,5060,531,Paikallisliikenteen linja-auton pysäkki,,Other,21.10.2015,180,25496932.794,6673140.948,5.073,Helsinki/MAKA,2018-11-20,POINT (6673140.948 25496932.794)
liikennemerkkipilotti_liikennemerkit.5061,5061,372,Pysäköinti kielletty,,Pole,20.10.2015,330,25495740.124,6674316.157,14,Helsinki/MAKA,2018-11-20,POINT (6674316.157 25495740.124)
liikennemerkkipilotti_liikennemerkit.5062,5062,665a,N/A,15,Other,21.10.2015,180,25496932.719,6673140.941,5.339,Helsinki/MAKA,2018-11-20,POINT (6673140.941 25496932.719)
liikennemerkkipilotti_liikennemerkit.5063,5063,511,Suojatie,,Trafficlight,21.10.2015,180,25496937.497,6673115.308,3.813,Helsinki/MAKA,2018-11-20,POINT (6673115.308 25496937.497)
liikennemerkkipilotti_liikennemerkit.5064,5064,511,Suojatie,,Pole,20.10.2015,147,25495736.627,6674311.067,14.134,Helsinki/MAKA,2018-11-20,POINT (6674311.067 25495736.627)
liikennemerkkipilotti_liikennemerkit.5065,5065,855a,Maksullinen pysäköinti,9-21,Pole,06.10.2015,324,25495763.858,6674285.32,14.507,Helsinki/MAKA,2018-11-20,POINT (6674285.32 25495763.858)
liikennemerkkipilotti_liikennemerkit.5066,5066,Unclassified,Luokittelematon,,Pole,06.10.2015,324,25495763.846,6674285.292,14.305,Helsinki/MAKA,2018-11-20,POINT (6674285.292 25495763.846)
liikennemerkkipilotti_liikennemerkit.5067,5067,372,Pysäköinti kielletty,,Wall,06.10.2015,147,25495745.504,6674281.867,15.188,Helsinki/MAKA,2018-11-20,POINT (6674281.867 25495745.504)
liikennemerkkipilotti_liikennemerkit.5068,5068,Unclassified,Luokittelematon,,Pole,06.10.2015,237,25495739.042,6674286.856,14.328,Helsinki/MAKA,2018-11-20,POINT (6674286.856 25495739.042)
liikennemerkkipilotti_liikennemerkit.5069,5069,Unclassified,Luokittelematon,,Pole,06.10.2015,238,25495739.106,6674286.901,13.855,Helsinki/MAKA,2018-11-20,POINT (6674286.901 25495739.106)
liikennemerkkipilotti_liikennemerkit.5070,5070,423,Yhdistetty pyörätie ja jalkakäytävä,,Other,23.10.2015,309,25492150.666,6671348.105,10.089,Helsinki/MAKA,2018-11-20,POINT (6671348.105 25492150.666)
liikennemerkkipilotti_liikennemerkit.5071,5071,511,Suojatie,,Pole,20.10.2015,324,25495740.036,6674305.598,14.155,Helsinki/MAKA,2018-11-20,POINT (6674305.598 25495740.036)
liikennemerkkipilotti_liikennemerkit.5072,5072,417,Liikenteen jakaja,,Pole,20.10.2015,324,25495740.054,6674305.56,13.472,Helsinki/MAKA,2018-11-20,POINT (6674305.5600000005 25495740.054)
liikennemerkkipilotti_liikennemerkit.5073,5073,Unclassified,Luokittelematon,,Pole,23.10.2015,227,25492154.046,6671336.317,8.704,Helsinki/MAKA,2018-11-20,POINT (6671336.317 25492154.046)
liikennemerkkipilotti_liikennemerkit.5074,5074,Unclassified,Luokittelematon,,Pole,23.10.2015,227,25492154.034,6671336.34,8.992,Helsinki/MAKA,2018-11-20,POINT (6671336.34 25492154.034)
liikennemerkkipilotti_liikennemerkit.5075,5075,372,Pysäköinti kielletty,,Pole,06.10.2015,144,25495735.236,6674301.268,14.583,Helsinki/MAKA,2018-11-20,POINT (6674301.268 25495735.236)
liikennemerkkipilotti_liikennemerkit.5076,5076,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Wall,20.10.2015,55,25495750.752,6674311.204,13.452,Helsinki/MAKA,2018-11-20,POINT (6674311.204 25495750.752)
liikennemerkkipilotti_liikennemerkit.5077,5077,372,Pysäköinti kielletty,,Pole,23.10.2015,45,25492170.975,6671348.327,8.506,Helsinki/MAKA,2018-11-20,POINT (6671348.327 25492170.975)
liikennemerkkipilotti_liikennemerkit.5078,5078,812,N/A,,Other,06.10.2015,236,25495724.339,6674309.902,13.185,Helsinki/MAKA,2018-11-20,POINT (6674309.902 25495724.339)
liikennemerkkipilotti_liikennemerkit.5079,5079,342,N/A,"2,6m",Wall,06.10.2015,233,25495719.473,6674310.703,14.87,Helsinki/MAKA,2018-11-20,POINT (6674310.703 25495719.473)
liikennemerkkipilotti_liikennemerkit.5080,5080,856a,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,23.10.2015,20,25492430.775,6671374.068,5.738,Helsinki/MAKA,2018-11-20,POINT (6671374.068 25492430.775)
liikennemerkkipilotti_liikennemerkit.5081,5081,417,Liikenteen jakaja,,Trafficlight,23.10.2015,262,25496873.138,6673069.357,4.219,Helsinki/MAKA,2018-11-20,POINT (6673069.357 25496873.138)
liikennemerkkipilotti_liikennemerkit.5082,5082,363_30,N/A,,Pole,23.10.2015,268,25496867.362,6673069.12,4.799,Helsinki/MAKA,2018-11-20,POINT (6673069.12 25496867.362)
liikennemerkkipilotti_liikennemerkit.5083,5083,412,N/A,,Other,21.10.2015,268,25496851.205,6673073.459,8.334,Helsinki/MAKA,2018-11-20,POINT (6673073.459 25496851.205)
liikennemerkkipilotti_liikennemerkit.5084,5084,312,Moottorikäyttöisellä ajoneuvolla ajo kielletty,,Pole,23.10.2015,226,25492159.691,6671347.643,9.121,Helsinki/MAKA,2018-11-20,POINT (6671347.643 25492159.691)
liikennemerkkipilotti_liikennemerkit.5085,5085,371,Pysäyttäminen kielletty,,Trafficlight,21.10.2015,177,25496928.567,6673223.784,6.426,Helsinki/MAKA,2018-11-20,POINT (6673223.784 25496928.567)
liikennemerkkipilotti_liikennemerkit.5086,5086,372,Pysäköinti kielletty,,Pole,21.10.2015,177,25496929.367,6673211.018,5.204,Helsinki/MAKA,2018-11-20,POINT (6673211.018 25496929.367)
liikennemerkkipilotti_liikennemerkit.5087,5087,856a,Pysäköintikiekon käyttövelvollisuus,4 h B - 20,Pole,23.10.2015,311,25492270.795,6671468.404,8.542,Helsinki/MAKA,2018-11-20,POINT (6671468.404 25492270.795)
liikennemerkkipilotti_liikennemerkit.5088,5088,Unclassified,Luokittelematon,,Pole,23.10.2015,312,25492270.832,6671468.365,8.27,Helsinki/MAKA,2018-11-20,POINT (6671468.365 25492270.832)
liikennemerkkipilotti_liikennemerkit.5089,5089,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Other,06.10.2015,234,25495714.495,6674317.813,12.863,Helsinki/MAKA,2018-11-20,POINT (6674317.813 25495714.495)
liikennemerkkipilotti_liikennemerkit.5090,5090,Unclassified,Luokittelematon,,Pole,23.10.2015,218,25492264.328,6671458.752,7.804,Helsinki/MAKA,2018-11-20,POINT (6671458.752 25492264.328)
liikennemerkkipilotti_liikennemerkit.5091,5091,372,Pysäköinti kielletty,,Pole,23.10.2015,218,25492264.31,6671458.782,8.559,Helsinki/MAKA,2018-11-20,POINT (6671458.782 25492264.31)
liikennemerkkipilotti_liikennemerkit.5092,5092,824,N/A,,Other,06.10.2015,234,25495714.485,6674317.8,12.584,Helsinki/MAKA,2018-11-20,POINT (6674317.8 25495714.485)
liikennemerkkipilotti_liikennemerkit.5093,5093,644,N/A,Poliisien kesakoti,Pole,23.10.2015,208,25492421.325,6671363.127,6.268,Helsinki/MAKA,2018-11-20,POINT (6671363.127 25492421.325)
liikennemerkkipilotti_liikennemerkit.5094,5094,363_30,N/A,,Trafficlight,21.10.2015,274,25496880.833,6673080.125,6.391,Helsinki/MAKA,2018-11-20,POINT (6673080.125 25496880.833)
liikennemerkkipilotti_liikennemerkit.5095,5095,331,Kielletty ajosuunta,,Trafficlight,21.10.2015,295,25496880.68,6673080.047,4.474,Helsinki/MAKA,2018-11-20,POINT (6673080.047 25496880.68)
liikennemerkkipilotti_liikennemerkit.5096,5096,644,N/A,Pollisien kesakoli,Pole,23.10.2015,284,25492261.522,6671461.129,8.502,Helsinki/MAKA,2018-11-20,POINT (6671461.129 25492261.522)
liikennemerkkipilotti_liikennemerkit.5097,5097,212,N/A,,Trafficlight,21.10.2015,180,25496936.931,6673115.522,4.576,Helsinki/MAKA,2018-11-20,POINT (6673115.522 25496936.931)
liikennemerkkipilotti_liikennemerkit.5098,5098,417,Liikenteen jakaja,,Pole,20.10.2015,147,25495736.575,6674311.09,13.346,Helsinki/MAKA,2018-11-20,POINT (6674311.09 25495736.575)
liikennemerkkipilotti_liikennemerkit.5099,5099,Unclassified,Luokittelematon,,Trafficlight,21.10.2015,180,25496936.945,6673115.352,5.258,Helsinki/MAKA,2018-11-20,POINT (6673115.352 25496936.945)
liikennemerkkipilotti_liikennemerkit.5100,5100,212,N/A,,Trafficlight,23.10.2015,180,25496945.792,6673115.731,4.983,Helsinki/MAKA,2018-11-20,POINT (6673115.731 25496945.792)
liikennemerkkipilotti_liikennemerkit.5101,5101,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",Varokaa jyrkkaa makea Se upp för den branta backen,Pole,23.10.2015,91,25492224.646,6671287.67,7.463,Helsinki/MAKA,2018-11-20,POINT (6671287.67 25492224.646)
liikennemerkkipilotti_liikennemerkit.5102,5102,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",Ei talvikunnössapitoa Ej vinterunderhall,Pole,23.10.2015,91,25492224.669,6671287.7,7.112,Helsinki/MAKA,2018-11-20,POINT (6671287.7 25492224.669)
liikennemerkkipilotti_liikennemerkit.5103,5103,Unclassified,Luokittelematon,,Other,06.10.2015,235,25495724.339,6674309.928,13.392,Helsinki/MAKA,2018-11-20,POINT (6674309.928 25495724.339)
liikennemerkkipilotti_liikennemerkit.5104,5104,Unclassified,Luokittelematon,,Wall,06.10.2015,237,25495715.783,6674316.155,14.55,Helsinki/MAKA,2018-11-20,POINT (6674316.155 25495715.783)
liikennemerkkipilotti_liikennemerkit.5105,5105,423,Yhdistetty pyörätie ja jalkakäytävä,,Pole,23.10.2015,27,25492276.529,6671463.988,7.727,Helsinki/MAKA,2018-11-20,POINT (6671463.988 25492276.529)
liikennemerkkipilotti_liikennemerkit.5106,5106,372,Pysäköinti kielletty,,Other,06.10.2015,234,25495714.523,6674317.853,13.314,Helsinki/MAKA,2018-11-20,POINT (6674317.853 25495714.523)
liikennemerkkipilotti_liikennemerkit.5107,5107,372,Pysäköinti kielletty,,Pole,23.10.2015,312,25492270.841,6671468.226,8.996,Helsinki/MAKA,2018-11-20,POINT (6671468.226 25492270.841)
liikennemerkkipilotti_liikennemerkit.5108,5108,856a,Pysäköintikiekon käyttövelvollisuus,4 h 8 -20,Pole,23.10.2015,218,25492264.343,6671458.759,8.089,Helsinki/MAKA,2018-11-20,POINT (6671458.759 25492264.343)
liikennemerkkipilotti_liikennemerkit.5109,5109,372,Pysäköinti kielletty,,Pole,23.10.2015,123,25492281.163,6671446.225,8.172,Helsinki/MAKA,2018-11-20,POINT (6671446.225 25492281.163)
liikennemerkkipilotti_liikennemerkit.5110,5110,Unclassified,Luokittelematon,,Pole,06.10.2015,234,25495715.741,6674324.088,13.096,Helsinki/MAKA,2018-11-20,POINT (6674324.088 25495715.741)
liikennemerkkipilotti_liikennemerkit.5111,5111,715,N/A,,Pole,06.10.2015,324,25495717.684,6674328.364,13.69,Helsinki/MAKA,2018-11-20,POINT (6674328.364 25495717.684)
liikennemerkkipilotti_liikennemerkit.5112,5112,Unclassified,Luokittelematon,,Lightpole,21.10.2015,240,25496926.02,6673096.163,4.798,Helsinki/MAKA,2018-11-20,POINT (6673096.163 25496926.02)
liikennemerkkipilotti_liikennemerkit.5113,5113,551,Yksisuuntainen tie,,Pole,06.10.2015,321,25495717.771,6674328.276,13.301,Helsinki/MAKA,2018-11-20,POINT (6674328.276 25495717.771)
liikennemerkkipilotti_liikennemerkit.5114,5114,372,Pysäköinti kielletty,,Other,23.10.2015,25,25492418.245,6671378.446,4.478,Helsinki/MAKA,2018-11-20,POINT (6671378.446 25492418.245)
liikennemerkkipilotti_liikennemerkit.5115,5115,856a,Pysäköintikiekon käyttövelvollisuus,4 h 8-20,Pole,23.10.2015,292,25492414.5,6671377.918,5.887,Helsinki/MAKA,2018-11-20,POINT (6671377.918 25492414.5)
liikennemerkkipilotti_liikennemerkit.5116,5116,Unclassified,Luokittelematon,,Pole,23.10.2015,289,25492414.512,6671377.959,5.667,Helsinki/MAKA,2018-11-20,POINT (6671377.959 25492414.512)
liikennemerkkipilotti_liikennemerkit.5117,5117,372,Pysäköinti kielletty,,Pole,23.10.2015,288,25492414.51,6671377.961,6.347,Helsinki/MAKA,2018-11-20,POINT (6671377.961 25492414.51)
liikennemerkkipilotti_liikennemerkit.5118,5118,372,Pysäköinti kielletty,,Pole,23.10.2015,109,25492427.039,6671361.716,6.043,Helsinki/MAKA,2018-11-20,POINT (6671361.716 25492427.039)
liikennemerkkipilotti_liikennemerkit.5119,5119,423,Yhdistetty pyörätie ja jalkakäytävä,,Pole,23.10.2015,208,25492421.316,6671363.127,5.875,Helsinki/MAKA,2018-11-20,POINT (6671363.127 25492421.316)
liikennemerkkipilotti_liikennemerkit.5120,5120,422,N/A,,Trafficlight,21.10.2015,35,25496931.315,6673096.051,5.169,Helsinki/MAKA,2018-11-20,POINT (6673096.051 25496931.315)
liikennemerkkipilotti_liikennemerkit.5121,5121,334,N/A,,Trafficlight,21.10.2015,265,25496889.241,6673070.064,4.05,Helsinki/MAKA,2018-11-20,POINT (6673070.064 25496889.241)
liikennemerkkipilotti_liikennemerkit.5122,5122,Unclassified,Luokittelematon,,Pole,23.10.2015,20,25492430.758,6671374.06,5.519,Helsinki/MAKA,2018-11-20,POINT (6671374.0600000005 25492430.758)
liikennemerkkipilotti_liikennemerkit.5123,5123,372,Pysäköinti kielletty,,Pole,23.10.2015,20,25492430.78,6671374.047,6.254,Helsinki/MAKA,2018-11-20,POINT (6671374.047 25492430.78)
liikennemerkkipilotti_liikennemerkit.5124,5124,Unclassified,Luokittelematon,,Pole,23.10.2015,180,25492630.718,6671336.145,8.456,Helsinki/MAKA,2018-11-20,POINT (6671336.145 25492630.718)
liikennemerkkipilotti_liikennemerkit.5125,5125,856a,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,23.10.2015,180,25492630.727,6671336.13,8.703,Helsinki/MAKA,2018-11-20,POINT (6671336.13 25492630.727)
liikennemerkkipilotti_liikennemerkit.5126,5126,372,Pysäköinti kielletty,,Pole,23.10.2015,180,25492630.75,6671336.144,9.208,Helsinki/MAKA,2018-11-20,POINT (6671336.144 25492630.75)
